"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q3",14.7719765608143,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q4",14.3375576827882,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q1",14.7488094281148,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q2",16.5739041543517,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q3",19.5098060378618,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q4",22.6370604800229,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q1",24.8539005455361,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q2",25.0849912233368,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q3",24.7920988821835,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q4",25.2692831469125,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q1",26.6139647081611,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q2",28.0916425958322,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q3",29.1858771044159,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q4",29.2773387534,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q1",29.1120237055325,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q2",29.1886146502113,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q3",29.3605183945166,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q4",29.1409610398032,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q1",28.939750537184,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q2",28.9960099486859,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q3",29.006608532963,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q4",28.5108356222683,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q1",28.0170188577063,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q2",28.0479453671194,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q3",28.3558583096825,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q4",28.5898486400278,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q1",28.7677166930534,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q2",29.0292482212831,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q3",29.364953917822,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q4",29.8476821724713,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q1",30.4550131251422,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q2",31.2772527331419,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q3",32.1213905346842,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q4",32.9752711774235,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q1",33.431931295941,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q2",33.5765382560191,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q3",34.9007001383055,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q4",38.7730227585974,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q1",42.7814041904523,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q2",45.1167635880113,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q3",46.9795871669789,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q4",50.1741550887969,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q1",53.4379441382808,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q2",55.6507251202605,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q3",57.0785038473535,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q4",58.6985183867032,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q1",60.5602395585559,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q2",61.8757441874053,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q3",63.0558417338671,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q4",64.257544305635,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q1",65.3406724279019,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q2",66.1168743453749,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q3",66.7383635265422,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q4",67.0219166174585,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q1",67.1949490431816,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q2",66.7910492174194,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q3",66.2059593104286,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q4",65.6246028873073,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q1",64.9390814168268,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q2",64.6156671912782,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q3",64.1097461302578,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q4",64.5745644635663,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q1",64.9470391598872,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q2",65.1984934502596,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q3",65.2932588916663,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q4",64.7807843349538,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q1",64.2145062158017,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q2",63.4789088482487,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q3",62.6315255060346,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q4",61.3139618321656,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q1",59.9898272279116,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q2",59.9383263566532,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q3",59.8358642580996,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q4",60.2512359516862,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q1",60.6996140719653,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q2",60.9809415393549,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q3",61.2706290045289,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q4",62.0711251640275,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q1",62.9455282246783,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q2",64.0575660049557,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q3",65.2385516319526,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q4",66.4335496354477,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",67.7463605145368,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",69.2799420213317,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",70.9189476072518,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",72.1076677380732,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",73.4200570285303,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",74.8742617738244,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",76.4295653972814,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",78.2957479241949,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",80.2578125995591,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",82.0254282265139,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",83.8741904265888,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",85.8896247328638,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",87.9485179421803,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",90.347187941698,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",92.7834339121985,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",95.0992499918404,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",97.4180403710652,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",99.6070302646106,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",101.786237774541,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",103.735448047717,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",105.65575988071,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",107.343297580443,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",108.973621433072,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",110.930455089089,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",112.839696748127,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",114.419720660619,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",115.943924441138,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",117.561446571064,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",119.17185142266,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",120.481636937474,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",121.781603029709,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",123.085917756806,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",124.434889063077,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",123.659831553353,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",122.991561519463,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",121.622114687908,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",120.293353429431,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",118.966024460083,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",117.876301016558,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",117.450462414664,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",117.081838644054,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",117.72819789527,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",118.621602443943,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",118.968361016732,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",118.698879929812,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",120.480709808411,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",120.072695018652,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",119.547715243125,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",119.496341750902,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",117.845500917446,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",115.624906731961,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",113.633250599691,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",110.999947923674,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",109.980439771242,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",108.309285198033,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",107.110327107051,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",106.219598761235,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",104.480730037499,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",103.187521179619,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",101.912150021647,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",100.195356484804,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.5937204304295,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.39849534214,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",99.8124277426268,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",100.307308208588,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",100.261031891116,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",100.394828950041,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",100.036830950255,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",99.5846883419847,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",99.3432462336517,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",98.9282654564289,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",98.8437999679339,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",99.0844614581333,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",98.920355865445,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",98.1436937632568,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",98.2514889176548,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1970-Q1",109.546259924555,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1970-Q2",107.918492659962,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1970-Q3",107.30178921687,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1970-Q4",106.534032333352,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1971-Q1",105.113159312116,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1971-Q2",102.805447674331,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1971-Q3",100.382230087751,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1971-Q4",98.4051717057452,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1972-Q1",99.3511746912006,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1972-Q2",95.2803908760829,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1972-Q3",94.4966996086076,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1972-Q4",94.5060430307898,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q1",95.8814109871037,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q2",89.571709060507,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q3",87.5057479253132,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q4",96.6578293776761,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q1",110.21380899711,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q2",125.349663897621,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q3",132.945813171842,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q4",129.73232313457,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q1",124.723557536497,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q2",117.501958119145,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q3",112.361316819598,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q4",110.191151576101,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q1",112.33826436153,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q2",115.097239337082,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q3",117.762782631693,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q4",118.634870565298,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q1",117.37435116561,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q2",113.708601836676,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q3",109.308906419811,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q4",105.567084118254,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q1",104.266352155883,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q2",104.754152844103,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q3",108.710671691399,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q4",115.038132883615,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q1",123.092392902666,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q2",118.913207746869,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q3",110.147893479075,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q4",100.608902059328,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q1",100.237773955601,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q2",105.054768210695,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q3",116.303122653718,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q4",127.740145547572,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q1",131.983301079973,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q2",127.268004778091,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q3",120.417698039185,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q4",117.571624419393,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q1",119.899669599634,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q2",120.955656374383,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q3",120.123633889869,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q4",115.377282450019,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q1",109.694740131283,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q2",106.015883686903,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q3",103.060370066748,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q4",98.9906762764085,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q1",95.3149544379483,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q2",92.4203643293265,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q3",89.5581514817404,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q4",85.4747906802309,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q1",80.7626632634726,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q2",79.1596208088748,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q3",78.5732492582782,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q4",77.856585445065,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q1",77.2642560396419,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q2",76.4150446444379,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q3",75.6460960187984,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q4",75.1890540188101,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q1",75.3475997445154,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q2",75.6885569879097,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q3",76.0358629072388,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q4",76.3235121118439,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q1",76.1115173952908,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q2",74.5896623445134,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q3",75.6186469948209,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q4",81.9567657191051,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q1",88.2304312179105,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q2",90.9756467665908,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q3",92.7161412270648,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q4",96.9679473658512,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q1",101.991999714038,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q2",103.396980665672,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q3",103.445578492576,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q4",103.971161933937,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q1",104.038518901631,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q2",104.307633463401,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q3",104.583374340562,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q4",105.225485988785,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q1",103.94467196698,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q2",104.784251023762,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q3",105.640241913378,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q4",105.966999837414,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q1",107.0857543689,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q2",105.61146755782,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q3",103.493609808691,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q4",101.173368357138,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q1",99.5242585253792,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q2",97.5078300381403,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q3",95.2424748215114,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q4",94.4189893695014,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q1",93.5546880629847,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q2",92.2976736764575,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q3",91.100314904268,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q4",89.3055932076823,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q1",86.6121311939158,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q2",84.9434673450373,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q3",83.2886613377492,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q4",81.1607265591583,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q1",78.5533470177631,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q2",78.3499729578106,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q3",78.1236886377231,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q4",78.5454855750371,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q1",79.4257116354581,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q2",79.4168411094689,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q3",79.2788240963939,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q4",79.6894264844018,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q1",80.5747361442755,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q2",81.2898160366375,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q3",81.964126164732,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q4",82.5484156066843,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",83.5934672320077,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",84.4382212770966,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",85.3704314371265,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",85.759448600333,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",86.0725503611327,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",86.8737157919128,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",87.8492338558244,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",89.2285221537032,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",90.4377305538965,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",91.7690095373436,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",93.1938206073369,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",94.7729966627869,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",96.5038541828662,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",98.3519729929816,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",100.19261356741,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",101.914281581212,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",103.296642442986,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",105.063078952863,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",106.873235265827,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",108.413117076918,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",110.29169030659,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",111.268395192948,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",112.042015955532,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",113.063657494281,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",114.113841687647,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",114.744626310975,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",115.365498613662,
"ITA","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",116.137018834848,
