"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,104.901025480529,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,105.143459972842,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,106.272525265274,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,106.55896396569,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,106.805838857614,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,107.987912437881,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.087961113019,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.017828682468,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.719505901295,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,101.067649789948,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.49365763623,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,100.020645521803,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,100.654278799351,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,100.485577712334,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,99.5497127576756,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,98.8249962685319,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,98.8734327915829,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,99.6190521607613,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,99.4904967024828,,
"ZAF","South Africa","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,98.8250231771881,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.488971641904,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.916119222615,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,103.12289251379,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,104.712954233638,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,106.888494733216,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,111.504527378701,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,113.830972250152,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,116.107279456234,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,117.316110808167,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,117.918305033112,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,119.786108289465,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,122.234388197471,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,124.21649735239,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,126.320958337387,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.9693604151409,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.334871531427,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.321423998521,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,102.717403281851,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.597371650686,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,110.129731120571,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,113.803127816373,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,120.739058463979,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,124.593925943459,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,125.233607599267,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,124.388689493927,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,124.527617534535,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,125.011878707236,,
"ISL","Iceland","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,124.906857294582,,
"TUR","Turkey","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.911586584246,,
"TUR","Turkey","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.872902224849,,
"TUR","Turkey","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,104.992460811255,,
"TUR","Turkey","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,107.535372131389,,
"TUR","Turkey","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,109.869966660413,,
"TUR","Turkey","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,112.26947866358,,
"TUR","Turkey","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,114.8386391265,,
"TUR","Turkey","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,117.201585722441,,
"TUR","Turkey","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,119.715772131986,,
"TUR","Turkey","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,122.58867930184,,
"TUR","Turkey","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,125.424234396787,,
"TUR","Turkey","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,128.411338559908,,
"TUR","Turkey","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,131.765098123698,,
"TUR","Turkey","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,134.600902907504,,
"TUR","Turkey","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,138.152776194492,,
"TUR","Turkey","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,140.787544727361,,
"NOR","Norway","HPI_YDH","Price to income ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.694193214976,,
"NOR","Norway","HPI_YDH","Price to income ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.912758913795,,
"NOR","Norway","HPI_YDH","Price to income ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,103.05269674741,,
"NOR","Norway","HPI_YDH","Price to income ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,105.140614510119,,
"NOR","Norway","HPI_YDH","Price to income ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,108.124359689544,,
"NOR","Norway","HPI_YDH","Price to income ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,110.123650592017,,
"NOR","Norway","HPI_YDH","Price to income ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,111.580543465433,,
"NOR","Norway","HPI_YDH","Price to income ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,109.695563180482,,
"NOR","Norway","HPI_YDH","Price to income ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,107.558248484265,,
"NOR","Norway","HPI_YDH","Price to income ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,107.798764893894,,
"NOR","Norway","HPI_YDH","Price to income ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,106.494861501619,,
"NOR","Norway","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,107.67153010859,,
"NOR","Norway","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,107.113833054286,,
"NOR","Norway","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,105.338389076845,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,119.502902503455,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,119.644286627612,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,119.983399861252,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,120.024306995294,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,120.705700491269,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,121.120215370648,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,122.788676297448,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,123.497554059466,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,124.416233537884,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,124.756264266449,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,126.000111684975,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,126.969686811351,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,129.234798877502,,
"FRA","France","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,130.000524010916,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,106.969513720231,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,107.581212464378,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,108.466038508271,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,109.245020178311,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,110.1178523868,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,111.001117820872,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,111.774230755414,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,112.670093431118,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,113.460665074762,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,114.276742956782,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,115.231871689326,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,115.742900829806,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,116.198517295082,,
"OECD","OECD - Total","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,116.577708150783,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,102.411777706672,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.968094498826,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.333852540013,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.825160734235,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,106.008615622966,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,109.832762555536,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,112.720492343985,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,114.37270835713,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,114.798428602674,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,115.340705853363,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,114.965662664814,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,113.66829237087,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,112.628145615773,,
"AUS","Australia","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,109.393605003757,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,101.178944455317,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.624647625615,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,101.662531863087,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.276977252455,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,106.507662443881,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,110.152828440577,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,112.028376103339,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,113.86393660613,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,115.637704334352,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,117.659982956178,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,120.796496438868,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,122.325618179603,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,123.317934251243,,
"LTU","Lithuania","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,126.279951121597,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.1719167602372,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,99.8073356509477,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.77123981571,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.562640675995,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,99.8055096822268,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,99.710137036528,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,99.1413546862026,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,100.670150869531,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,102.282657291992,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,103.667101626044,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,104.855815245539,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,106.051970744394,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,107.311238968087,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,107.714918735109,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,171.584160479502,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,170.221243064613,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,175.570182062468,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,184.423528540572,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,190.095981799451,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,192.037012760245,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,194.157887419791,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,192.714272421525,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,192.689591487412,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,195.327331769118,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,196.887484234121,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,194.893107201941,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,195.547665592436,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,196.773670919633,,
"ITA","Italy","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.985715035283,,
"ITA","Italy","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.090954982327,,
"ITA","Italy","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.25636095504,,
"ITA","Italy","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.297366590536,,
"ITA","Italy","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.326453906146,,
"ITA","Italy","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,100.321273182816,,
"ITA","Italy","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,100.355399321708,,
"ITA","Italy","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,100.467164706021,,
"ITA","Italy","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,100.531032127818,,
"ITA","Italy","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,100.647794984031,,
"ITA","Italy","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,100.720698870568,,
"ITA","Italy","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,100.806801123077,,
"ITA","Italy","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,100.930623420731,,
"ITA","Italy","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,101.076446027562,,
"ITA","Italy","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,101.054142655469,,
"ITA","Italy","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,101.028173385733,,
"FIN","Finland","HPI_YDH","Price to income ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.5868406192466,,
"FIN","Finland","HPI_YDH","Price to income ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.298743716309,,
"FIN","Finland","HPI_YDH","Price to income ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,98.2884013300955,,
"FIN","Finland","HPI_YDH","Price to income ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,99.1963559000154,,
"FIN","Finland","HPI_YDH","Price to income ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,99.5203703792741,,
"FIN","Finland","HPI_YDH","Price to income ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,98.6904199670756,,
"FIN","Finland","HPI_YDH","Price to income ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,99.5199654173551,,
"FIN","Finland","HPI_YDH","Price to income ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,99.6226510243961,,
"FIN","Finland","HPI_YDH","Price to income ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,98.2405429149932,,
"FIN","Finland","HPI_YDH","Price to income ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,98.5016610555115,,
"FIN","Finland","HPI_YDH","Price to income ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,95.4362165820243,,
"FIN","Finland","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,95.6905933451809,,
"FIN","Finland","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,95.7834835816212,,
"FIN","Finland","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,95.093619493792,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.224710116792,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.579686403764,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,103.326278438218,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,105.227305383274,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,107.481740739395,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,109.721774262438,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,107.010294322857,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,111.922393927015,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,114.856609851044,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,115.670911297098,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,119.071713466565,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,119.31281616499,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,119.578353532415,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,123.245925507815,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,101.069978745497,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.711856710117,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,103.066482102326,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,104.879071054524,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,106.514017990305,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,107.975181832272,,
